"STNDR_DAYHMINSEC","MSNT_GPS_LAT","MSNT_GPS_LONG","CCTV_LOCA_EXPLN","PM25_CTRN_MM3","PM10_CTRN_MM3","NO2_CTRN_PPM","O3_CTRN_PPM","CO_CTRN_PPM","SO2_CTRN_PPM","RRGMNT_WGS84_LAT","RRGMNT_WGS84_LONG","RRGMNT_UTMK_Y_CRDNT","RRGMNT_UTMK_X_CRDNT","RRGMNT_1ST_TLLBADD","RRGMNT_2ND_TLLBADD","RRGMNT_3RD_TLLBADD"
"20251106150201","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","1.061","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106133802","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.273","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154502","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.898","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106123502","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.608","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106165702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","1.01","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106131202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.383","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106173902","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.88","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.884","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106150002","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.744","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106135701","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.256","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153902","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","1.005","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106163101","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","0.9","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106134002","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.275","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164702","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.836","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106152802","35.182542","128.125233","남강제지 앞","7.0","11.0","0.007","0.021","1.024","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106173802","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.871","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106151602","35.182542","128.125233","남강제지 앞","7.0","12.0","0.009","0.021","1.117","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106134503","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.251","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154802","35.182542","128.125233","남강제지 앞","8.0","13.0","0.007","0.021","0.902","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106125702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.525","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.989","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106133402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.301","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106175902","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","1.016","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106163302","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.877","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106152702","35.182542","128.125233","남강제지 앞","7.0","11.0","0.007","0.021","1.029","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106135902","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.266","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.905","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106163602","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.839","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106141802","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.667","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171003","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.985","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153102","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.97","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106174003","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.864","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155101","35.182542","128.125233","남강제지 앞","8.0","12.0","0.007","0.021","0.924","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106134802","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.238","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155003","35.182542","128.125233","남강제지 앞","8.0","13.0","0.008","0.021","0.903","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106130602","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.428","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170802","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.98","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106141902","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.69","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106180102","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","1.017","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164503","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.981","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154902","35.182542","128.125233","남강제지 앞","8.0","14.0","0.008","0.021","0.91","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106141102","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.489","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155902","35.182542","128.125233","남강제지 앞","6.0","9.0","0.012","0.022","1.011","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164102","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","1.044","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106142402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.81","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171802","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.912","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155302","35.182542","128.125233","남강제지 앞","8.0","13.0","0.008","0.021","0.947","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106174101","35.182542","128.125233","남강제지 앞","7.0","11.0","0.007","0.021","0.88","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106160002","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","1.007","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106135101","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.235","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106160702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","1.011","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106131902","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.347","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171302","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.944","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106144502","35.182542","128.125233","남강제지 앞","9.0","16.0","0.008","0.021","0.829","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106180402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","1.054","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106165302","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.903","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155402","35.182542","128.125233","남강제지 앞","8.0","13.0","0.008","0.021","0.965","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106142503","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.785","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106160102","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","1.001","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164401","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.895","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106142902","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.948","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172601","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.937","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155601","35.182542","128.125233","남강제지 앞","7.0","11.0","0.01","0.021","0.976","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106174302","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.877","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106160502","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","1.001","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106135302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.233","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162002","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","0.973","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106132003","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.353","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171902","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.948","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106145002","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","0.834","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106183101","35.182542","128.125233","남강제지 앞","7.0","12.0","0.005","0.02","1.005","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106165601","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.958","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162602","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.959","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106143302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.899","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106160402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","1.002","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106165503","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.936","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106143502","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.896","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106175802","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","1.008","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106161202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.963","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106174703","35.182542","128.125233","남강제지 앞","11.0","18.0","0.009","0.021","0.85","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106161002","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","0.996","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106142301","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.783","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162502","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.946","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106132302","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.328","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.917","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106150302","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","1.068","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106184503","35.182542","128.125233","남강제지 앞","8.0","13.0","0.004","0.02","0.993","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170101","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.995","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164003","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.823","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106144101","35.182542","128.125233","남강제지 앞","12.0","21.0","0.008","0.021","0.842","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162302","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.953","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170302","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.99","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106145102","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.853","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106180601","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","1.063","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106161702","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","0.981","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106180002","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.919","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106163202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.884","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106142702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","1.001","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162801","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.981","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106132601","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.314","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106174602","35.182542","128.125233","남강제지 앞","9.0","14.0","0.009","0.021","0.854","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106151101","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","1.122","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106185002","35.182542","128.125233","남강제지 앞","9.0","15.0","0.004","0.02","0.973","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171502","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.943","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164302","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","1.004","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106161102","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.967","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106165802","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","1.031","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.974","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106145702","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.922","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106182502","35.182542","128.125233","남강제지 앞","6.0","9.0","0.005","0.02","1.082","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.923","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106181702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.004","0.02","1.207","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106163702","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.829","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106143702","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.876","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106163902","35.182542","128.125233","남강제지 앞","7.0","11.0","0.007","0.021","0.805","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106134901","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.239","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106181101","35.182542","128.125233","남강제지 앞","6.0","9.0","0.006","0.021","1.467","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106152502","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","1.017","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106185302","35.182542","128.125233","남강제지 앞","7.0","11.0","0.003","0.02","1.11","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106173702","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.855","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164601","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.82","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106163003","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.974","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171703","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.884","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171101","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","0.984","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106150503","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","1.067","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106184702","35.182542","128.125233","남강제지 앞","10.0","17.0","0.004","0.02","0.953","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172503","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.936","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106183202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.004","0.02","0.994","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106165402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.902","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106144202","35.182542","128.125233","남강제지 앞","10.0","18.0","0.008","0.021","0.836","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170602","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.98","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106140003","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.318","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106183502","35.182542","128.125233","남강제지 앞","6.0","10.0","0.004","0.02","0.973","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153002","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","1.07","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106185601","35.182542","128.125233","남강제지 앞","9.0","16.0","0.004","0.02","1.16","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106182302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.005","0.02","1.068","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170002","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.95","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106163802","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.812","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106174202","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.877","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172902","35.182542","128.125233","남강제지 앞","7.0","11.0","0.007","0.021","0.883","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106150802","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","1.109","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106190902","35.182542","128.125233","남강제지 앞","7.0","12.0","0.003","0.02","1.174","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106173102","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.863","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106183702","35.182542","128.125233","남강제지 앞","8.0","13.0","0.004","0.02","0.956","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106171602","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.892","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106145902","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.973","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170901","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.997","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106141601","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.624","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106184102","35.182542","128.125233","남강제지 앞","6.0","10.0","0.004","0.021","1.056","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154702","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","0.898","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
